dupstrspace	Src/Zle/zle_tricky.c:955
dyn_boot_module	Src/module.c:1747
dyn_boot_module	Src/module.c:1837
dyn_cleanup_module	Src/module.c:1754
dyn_cleanup_module	Src/module.c:1849
dyn_enables_module	Src/module.c:1740
dyn_enables_module	Src/module.c:1825
dyn_features_module	Src/module.c:1733
dyn_features_module	Src/module.c:1812
dyn_finish_module	Src/module.c:1761
dyn_finish_module	Src/module.c:1864
dyn_setup_module	Src/module.c:1726
dyn_setup_module	Src/module.c:1800
dyncat	Src/string.c:131
ecadd	Src/parse.c:397
ecadjusthere	Src/parse.c:360
eccopyredirs	Src/parse.c:3003
ecdel	Src/parse.c:413
ecgetarr	Src/parse.c:2917
ecgetlist	Src/parse.c:2937
ecgetredirs	Src/parse.c:2959
ecgetstr	Src/parse.c:2855
ecispace	Src/parse.c:372
ecrawstr	Src/parse.c:2891
ecstrcode	Src/parse.c:426
edcharsetfn	Src/Modules/ksh93.c:47
egidgetfn	Src/params.c:4752
egidsetfn	Src/params.c:4761
eltpcmp	Src/sort.c:44
emacsbackwardword	Src/Zle/zle_word.c:397
emacsforwardword	Src/Zle/zle_word.c:140
empty_eprog	Src/parse.c:584
emptycmdnamtable	Src/hashtable.c:623
emptyhashtable	Src/hashtable.c:519
emptyhisttable	Src/hashtable.c:1385
emptykeymapnamtab	Src/Zle/zle_keymap.c:183
emptynameddirtable	Src/hashnameddir.c:84
emptythingytab	Src/Zle/zle_thingy.c:80
emulate	Src/options.c:533
enablehashnode	Src/hashtable.c:332
enables_	Src/Builtins/rlimits.c:898
enables_	Src/Builtins/sched.c:411
enables_	Src/module.c:324
enables_	Src/Modules/attr.c:251
enables_	Src/Modules/cap.c:154
enables_	Src/Modules/clone.c:138
enables_	Src/Modules/curses.c:1759
enables_	Src/Modules/datetime.c:285
enables_	Src/Modules/db_gdbm.c:628
enables_	Src/Modules/example.c:215
enables_	Src/Modules/files.c:853
enables_	Src/Modules/hlgroup.c:197
enables_	Src/Modules/ksh93.c:251
enables_	Src/Modules/langinfo.c:487
enables_	Src/Modules/mapfile.c:294
enables_	Src/Modules/mathfunc.c:563
enables_	Src/Modules/nearcolor.c:184
enables_	Src/Modules/newuser.c:51
enables_	Src/Modules/param_private.c:702
enables_	Src/Modules/parameter.c:2326
enables_	Src/Modules/pcre.c:557
enables_	Src/Modules/random.c:275
enables_	Src/Modules/regex.c:244
enables_	Src/Modules/socket.c:306
enables_	Src/Modules/stat.c:666
enables_	Src/Modules/system.c:935
enables_	Src/Modules/tcp.c:729
enables_	Src/Modules/termcap.c:338
enables_	Src/Modules/terminfo.c:331
enables_	Src/Modules/watch.c:731
enables_	Src/Modules/zftp.c:3189
enables_	Src/Modules/zprof.c:348
enables_	Src/Modules/zpty.c:911
enables_	Src/Modules/zselect.c:303
enables_	Src/Modules/zutil.c:2169
enables_	Src/Zle/compctl.c:4042
enables_	Src/Zle/complete.c:1751
enables_	Src/Zle/complist.c:3526
enables_	Src/Zle/computil.c:5146
enables_	Src/Zle/deltochar.c:105
enables_	Src/Zle/zle_main.c:2294
enables_	Src/Zle/zleparameter.c:162
enables_module	Src/module.c:1901
enables_module	Src/module.c:1952
enableshfuncnode	Src/hashtable.c:873
end_edit	Src/Zle/termquery.c:724
endcmgroup	Src/Zle/compcore.c:3131
endofbufferorhistory	Src/Zle/zle_hist.c:593
endofhistory	Src/Zle/zle_hist.c:604
endofline	Src/Zle/zle_move.c:331
endoflinehist	Src/Zle/zle_move.c:403
endoflist	Src/Zle/zle_tricky.c:3055
endparamscope	Src/params.c:5857
endpatternscope	Src/pattern.c:4279
endtrapscope	Src/signals.c:880
ensurefeature	Src/module.c:3415
entersubsh	Src/exec.c:1084
equalsplit	Src/utils.c:4133
equalsubstr	Src/subst.c:715
errnogetfn	Src/params.c:5015
errnosetfn	Src/params.c:5004
errnosgetfn	Src/Modules/system.c:832
euidgetfn	Src/params.c:4710
euidsetfn	Src/params.c:4719
eval	Src/builtin.c:6151
eval_autoload	Src/builtin.c:3166
evalcond	Src/cond.c:70
evalstyle	Src/Modules/zutil.c:413
ex_wrapper	Src/Modules/example.c:145
exalias	Src/lex.c:1953
exchangepointandmark	Src/Zle/zle_move.c:496
execarith	Src/exec.c:5235
execautofn	Src/exec.c:5635
execautofn_basic	Src/exec.c:5608
execbuiltin	Src/builtin.c:250
execcase	Src/loop.c:600
execcmd_analyse	Src/exec.c:2733
execcmd_exec	Src/exec.c:2901
execcmd_fork	Src/exec.c:2810
execcmd_getargs	Src/exec.c:2791
execcond	Src/exec.c:5204
execcursh	Src/exec.c:469
execfor	Src/loop.c:50
execfuncdef	Src/exec.c:5309
execif	Src/loop.c:553
execimmortal	Src/Zle/zle_main.c:1404
execlist	Src/exec.c:1349
execode	Src/exec.c:1245
execpline	Src/exec.c:1668
execpline2	Src/exec.c:1991
execrepeat	Src/loop.c:499
execrestore	Src/exec.c:6470
execsave	Src/exec.c:6438
execselect	Src/loop.c:217
execshfunc	Src/exec.c:5540
execsimple	Src/exec.c:1290
execstring	Src/exec.c:1228
execsubst	Src/exec.c:2684
exectime	Src/exec.c:5272
exectry	Src/loop.c:735
execute	Src/exec.c:723
executenamedcommand	Src/Zle/zle_misc.c:1261
execwhile	Src/loop.c:413
execzlefunc	Src/Zle/zle_main.c:1420
expandcmdpath	Src/Zle/zle_tricky.c:2997
expandhashtable	Src/hashtable.c:458
expandhistory	Src/Zle/zle_tricky.c:2921
expandjobtab	Src/jobs.c:2225
expandorcomplete	Src/Zle/zle_tricky.c:299
expandorcompleteprefix	Src/Zle/zle_tricky.c:3041
expandword	Src/Zle/zle_tricky.c:287
export_param	Src/params.c:2653
extension_enabled	Src/Zle/termquery.c:645
fallback_compctlread	Src/init.c:1835
fcedit	Src/builtin.c:1885
fcgetcomm	Src/builtin.c:1683
fclist	Src/builtin.c:1750
fcsubs	Src/builtin.c:1708
fdgettyinfo	Src/utils.c:1753
fdsettyinfo	Src/utils.c:1785
fdswap	Src/parse.c:3318
features_	Src/Builtins/rlimits.c:890
features_	Src/Builtins/sched.c:403
features_	Src/module.c:313
features_	Src/Modules/attr.c:243
features_	Src/Modules/cap.c:146
features_	Src/Modules/clone.c:130
features_	Src/Modules/curses.c:1751
features_	Src/Modules/datetime.c:277
features_	Src/Modules/db_gdbm.c:620
features_	Src/Modules/example.c:207
features_	Src/Modules/files.c:845
features_	Src/Modules/hlgroup.c:189
features_	Src/Modules/ksh93.c:243
features_	Src/Modules/langinfo.c:479
features_	Src/Modules/mapfile.c:286
features_	Src/Modules/mathfunc.c:555
features_	Src/Modules/nearcolor.c:176
features_	Src/Modules/newuser.c:44
features_	Src/Modules/param_private.c:694
features_	Src/Modules/parameter.c:2318
features_	Src/Modules/pcre.c:549
features_	Src/Modules/random.c:267
features_	Src/Modules/regex.c:236
features_	Src/Modules/socket.c:298
features_	Src/Modules/stat.c:658
features_	Src/Modules/system.c:927
features_	Src/Modules/tcp.c:721
features_	Src/Modules/termcap.c:330
features_	Src/Modules/terminfo.c:323
features_	Src/Modules/watch.c:723
features_	Src/Modules/zftp.c:3181
features_	Src/Modules/zprof.c:340
features_	Src/Modules/zpty.c:903
features_	Src/Modules/zselect.c:295
features_	Src/Modules/zutil.c:2161
features_	Src/Zle/compctl.c:4034
features_	Src/Zle/complete.c:1743
features_	Src/Zle/complist.c:3518
features_	Src/Zle/computil.c:5138
features_	Src/Zle/deltochar.c:97
features_	Src/Zle/zle_main.c:2286
features_	Src/Zle/zleparameter.c:154
features_module	Src/module.c:1892
features_module	Src/module.c:1944
featuresarray	Src/module.c:3279
fetchcmdnamnode	Src/builtin.c:3967
fetchvalue	Src/params.c:2180
file_type	Src/glob.c:2018
filecol	Src/Zle/complist.c:488
filesub	Src/subst.c:667
filesubstr	Src/subst.c:737
fillcmdnamtable	Src/hashtable.c:712
fillnameddirtable	Src/hashnameddir.c:96
fillpmsysparams	Src/Modules/system.c:846
find_branch	Src/Zle/termquery.c:170
find_matching	Src/Zle/termquery.c:185
find_module	Src/module.c:1659
find_resource	Src/Builtins/rlimits.c:239
findbol	Src/Zle/zle_utils.c:1158
findcmd	Src/exec.c:897
finddir	Src/utils.c:1127
finddir_scan	Src/utils.c:1106
findenv	Src/params.c:5391
findeol	Src/Zle/zle_utils.c:1169
findjobnam	Src/jobs.c:3204
findline	Src/Zle/zle_utils.c:1180
findnode	Src/Zle/compctl.c:2288
findparc	Src/Modules/zprof.c:109
findpfunc	Src/Modules/zprof.c:97
findproc	Src/jobs.c:191
findpwd	Src/utils.c:792
findsep	Src/utils.c:3784
findword	Src/utils.c:3849
finish_	Src/Builtins/rlimits.c:921
finish_	Src/Builtins/sched.c:443
finish_	Src/module.c:345
finish_	Src/Modules/attr.c:272
finish_	Src/Modules/cap.c:175
finish_	Src/Modules/clone.c:159
finish_	Src/Modules/curses.c:1785
finish_	Src/Modules/datetime.c:306
finish_	Src/Modules/db_gdbm.c:651
finish_	Src/Modules/example.c:243
finish_	Src/Modules/files.c:874
finish_	Src/Modules/hlgroup.c:218
finish_	Src/Modules/ksh93.c:284
finish_	Src/Modules/langinfo.c:508
finish_	Src/Modules/mapfile.c:315
finish_	Src/Modules/mathfunc.c:584
finish_	Src/Modules/nearcolor.c:207
finish_	Src/Modules/newuser.c:116
finish_	Src/Modules/param_private.c:734
finish_	Src/Modules/parameter.c:2359
finish_	Src/Modules/pcre.c:578
finish_	Src/Modules/random.c:319
finish_	Src/Modules/regex.c:265
finish_	Src/Modules/socket.c:327
finish_	Src/Modules/stat.c:687
finish_	Src/Modules/system.c:957
finish_	Src/Modules/tcp.c:754
finish_	Src/Modules/termcap.c:365
finish_	Src/Modules/terminfo.c:359
finish_	Src/Modules/watch.c:776
finish_	Src/Modules/zftp.c:3228
finish_	Src/Modules/zprof.c:377
finish_	Src/Modules/zpty.c:937
finish_	Src/Modules/zselect.c:325
finish_	Src/Modules/zutil.c:2190
finish_	Src/Zle/compctl.c:4067
finish_	Src/Zle/complete.c:1788
finish_	Src/Zle/complist.c:3601
finish_	Src/Zle/computil.c:5167
finish_	Src/Zle/deltochar.c:138
finish_	Src/Zle/zle_main.c:2327
finish_	Src/Zle/zleparameter.c:183
finish_module	Src/module.c:1926
finish_module	Src/module.c:1974
fixdir	Src/builtin.c:1297
fixfds	Src/exec.c:4523
fixmagicspace	Src/Zle/zle_tricky.c:2867
fixsuffix	Src/Zle/zle_misc.c:1824
fixunmeta	Src/Zle/zle_misc.c:130
floatgetfn	Src/params.c:4011
floatsecondsgetfn	Src/params.c:4591
floatsecondssetfn	Src/params.c:4603
floatsetfn	Src/params.c:4020
flockhistfile	Src/hist.c:2881
foredel	Src/Zle/zle_utils.c:1105
forekill	Src/Zle/zle_utils.c:1064
forget_edits	Src/Zle/zle_hist.c:99
forwardchar	Src/Zle/zle_move.c:441
forwardword	Src/Zle/zle_word.c:45
fprintdir	Src/utils.c:1031
free	Src/mem.c:1631
free_cline	Src/Zle/compmatch.c:172
free_colour_buffer	Src/prompt.c:2417
free_cursor_forms	Src/Zle/termquery.c:904
free_isrch_spots	Src/Zle/zle_hist.c:965
free_prepostdisplay	Src/Zle/zle_params.c:914
free_region_highlights_memos	Src/Zle/zle_utils.c:567
free_resinfo	Src/Builtins/rlimits.c:222
freealiasnode	Src/hashtable.c:1243
freearray	Src/utils.c:4120
freebrinfo	Src/Zle/zle_tricky.c:1016
freebuiltinnode	Src/builtin.c:199
freecaargs	Src/Zle/computil.c:996
freecadef	Src/Zle/computil.c:1013
freecastate	Src/Zle/computil.c:1960
freecdsets	Src/Zle/computil.c:97
freechanges	Src/Zle/zle_utils.c:1472
freecmatcher	Src/Zle/complete.c:115
freecmdnamnode	Src/hashtable.c:724
freecmlist	Src/Zle/complete.c:98
freecolorpairnode	Src/Modules/curses.c:422
freecompcond	Src/Zle/compctl.c:146
freecompctl	Src/Zle/compctl.c:103
freecompctlp	Src/Zle/compctl.c:92
freecpattern	Src/Zle/complete.c:137
freectags	Src/Zle/computil.c:3780
freectset	Src/Zle/computil.c:3763
freecvdef	Src/Zle/computil.c:2961
freedump	Src/parse.c:3976
freeeprog	Src/parse.c:2823
freeheap	Src/mem.c:325
freehistdata	Src/hashtable.c:1458
freehistnode	Src/hashtable.c:1450
freehostent	Src/Modules/tcp.c:198
freejob	Src/jobs.c:1457
freekeymapnamnode	Src/Zle/zle_keymap.c:267
freekeynode	Src/Zle/zle_keymap.c:312
freelinklist	Src/linklist.c:287
freematch	Src/Modules/zutil.c:72
freematch	Src/Zle/compcore.c:3575
freematches	Src/Zle/compcore.c:3605
freematchlist	Src/glob.c:2773
freemodulenode	Src/module.c:119
freenameddirnode	Src/hashnameddir.c:148
freeparamnode	Src/params.c:5977
freeparcs	Src/Modules/zprof.c:86
freepatprog	Src/pattern.c:4161
freepfuncs	Src/Modules/zprof.c:74
freerepldata	Src/glob.c:2766
freesession	Src/Modules/zftp.c:2874
freeshfuncnode	Src/hashtable.c:888
freestr	Src/utils.c:1739
freestylenode	Src/Modules/zutil.c:123
freestylepatnode	Src/Modules/zutil.c:111
freestypat	Src/Modules/zutil.c:151
freethingynode	Src/Zle/zle_thingy.c:118
freeundo	Src/Zle/zle_utils.c:1461
freevideo	Src/Zle/zle_refresh.c:700
freewidget	Src/Zle/zle_thingy.c:257
funcfiletracegetfn	Src/Modules/parameter.c:711
funcsourcetracegetfn	Src/Modules/parameter.c:679
funcstackgetfn	Src/Modules/parameter.c:627
functracegetfn	Src/Modules/parameter.c:648
gdbmgetfn	Src/Modules/db_gdbm.c:282
gdbmhashsetfn	Src/Modules/db_gdbm.c:476
gdbmhashunsetfn	Src/Modules/db_gdbm.c:581
gdbmsetfn	Src/Modules/db_gdbm.c:347
gdbmunsetfn	Src/Modules/db_gdbm.c:399
gdbmuntie	Src/Modules/db_gdbm.c:555
gen_matches_files	Src/Zle/compctl.c:2154
get_all_groups	Src/Modules/parameter.c:2038
get_bound_random_buffer	Src/Modules/random.c:104
get_buffer	Src/Zle/zle_params.c:258
get_bufferlines	Src/Zle/zle_params.c:521
get_cadef	Src/Zle/computil.c:1673
get_cline	Src/Zle/compmatch.c:144
get_clktck	Src/jobs.c:721
get_comp_string	Src/Zle/zle_tricky.c:1087
get_compctl	Src/Zle/compctl.c:377
get_complist	Src/Zle/complete.c:1422
get_compqstack	Src/Zle/complete.c:1469
get_compstate	Src/Zle/complete.c:1357
get_cond_num	Src/parse.c:2643
get_contents	Src/Modules/mapfile.c:167
get_context	Src/Zle/zle_params.c:942
get_cursor	Src/Zle/zle_params.c:281
get_cutbuffer	Src/Zle/zle_params.c:619
get_cvdef	Src/Zle/computil.c:3154
get_data_arr	Src/Zle/compcore.c:2022
get_gmatcher	Src/Zle/compctl.c:336
get_histno	Src/Zle/zle_params.c:514
get_insert_pos	Src/Zle/complete.c:1458
get_intarg	Src/subst.c:1428
get_isearchmatchactive	Src/Zle/zle_params.c:591
get_isearchmatchend	Src/Zle/zle_params.c:584
get_isearchmatchstart	Src/Zle/zle_params.c:577
get_isrch_spot	Src/Zle/zle_hist.c:1000
get_keymap	Src/Zle/zle_params.c:456
get_keys	Src/Zle/zle_params.c:463
get_keys_queued_count	Src/Zle/zle_params.c:470
get_killring	Src/Zle/zle_params.c:705
get_lasearch	Src/Zle/zle_params.c:924
get_lbuffer	Src/Zle/zle_params.c:355
get_listlines	Src/Zle/complete.c:1408
get_lsearch	Src/Zle/zle_params.c:933
get_lwidget	Src/Zle/zle_params.c:449
get_mark	Src/Zle/zle_params.c:311
get_match_ret	Src/glob.c:2550
get_nmatches	Src/Zle/complete.c:1401
get_numeric	Src/Zle/zle_params.c:485
get_opt_arr	Src/Modules/zutil.c:1602
get_opt_desc	Src/Modules/zutil.c:1558
get_pending	Src/Zle/zle_params.c:528
get_postdisplay	Src/Zle/zle_params.c:907
get_prebuffer	Src/Zle/zle_params.c:394
get_predisplay	Src/Zle/zle_params.c:893
get_prepost	Src/Zle/zle_params.c:879
get_pty	Src/Modules/zpty.c:191
get_pty	Src/Modules/zpty.c:255
get_rbuffer	Src/Zle/zle_params.c:384
get_recursive	Src/Zle/zle_params.c:535
get_region_active	Src/Zle/zle_params.c:325
get_region_highlight	Src/Zle/zle_refresh.c:430
get_registers	Src/Zle/zle_params.c:807
get_srandom	Src/Modules/random.c:143
get_strarg	Src/subst.c:1348
get_suffixactive	Src/Zle/zle_params.c:612
get_suffixend	Src/Zle/zle_params.c:605
get_suffixstart	Src/Zle/zle_params.c:598
get_unambig	Src/Zle/complete.c:1429
get_unambig_curs	Src/Zle/complete.c:1436
get_unambig_pos	Src/Zle/complete.c:1447
get_undo_current_change	Src/Zle/zle_utils.c:1785
get_undo_limit_change	Src/Zle/zle_utils.c:1812
get_usage	Src/jobs.c:348
get_user_var	Src/Zle/compcore.c:1956
get_username	Src/utils.c:1075
get_widget	Src/Zle/zle_params.c:414
get_widgetfunc	Src/Zle/zle_params.c:421
get_widgetstyle	Src/Zle/zle_params.c:435
get_xcompctl	Src/Zle/compctl.c:909
get_yankactive	Src/Zle/zle_params.c:556
get_yankend	Src/Zle/zle_params.c:549
get_yankstart	Src/Zle/zle_params.c:542
get_zle_state	Src/Zle/zle_params.c:966
getalias	Src/Modules/parameter.c:1901
getaparam	Src/params.c:3100
getarg	Src/params.c:1367
getargc	Src/hist.c:556
getargs	Src/hist.c:2454
getargspec	Src/hist.c:1793
getarrvalue	Src/params.c:2548
getasg	Src/builtin.c:1908
getbgstatus	Src/jobs.c:2397
getbuiltin	Src/Modules/parameter.c:775
getbyte	Src/Zle/zle_main.c:861
getcoldef	Src/Zle/complist.c:330
getcols	Src/Zle/complist.c:505
getcolval	Src/Zle/complist.c:275
getconddef	Src/module.c:648
getcpat	Src/Zle/compctl.c:2068
getcurcmd	Src/Zle/zle_tricky.c:2932
getcurrentrealtime	Src/Modules/datetime.c:212
getcurrentsecs	Src/Modules/datetime.c:206
getcurrenttime	Src/Modules/datetime.c:220
getcvar	Src/math.c:943
getfeatureenables	Src/module.c:3314
getfpfunc	Src/exec.c:6219
getfullchar	Src/Zle/zle_main.c:967
getfunction	Src/Modules/parameter.c:389
getfunction_source	Src/Modules/parameter.c:537
getgdbmnode	Src/Modules/db_gdbm.c:407
getgroup	Src/Modules/hlgroup.c:82
gethashnode	Src/hashtable.c:231
gethashnode2	Src/hashtable.c:255
gethere	Src/exec.c:4570
getherestr	Src/exec.c:4655
gethist	Src/hist.c:2440
gethistent	Src/hist.c:1318
gethkparam	Src/params.c:3130
gethookdef	Src/module.c:849
gethostname	Src/compat.c:64
gethparam	Src/params.c:3115
getindex	Src/params.c:2001
getintvalue	Src/params.c:2601
getiparam	Src/params.c:3044
getjob	Src/jobs.c:2063
getjobtext	Src/text.c:315
getkeybuf	Src/Zle/zle_keymap.c:1744
getkeycmd	Src/Zle/zle_keymap.c:1768
getkeymapcmd	Src/Zle/zle_keymap.c:1581
getkeystring	Src/utils.c:6915
getlanginfo	Src/Modules/langinfo.c:396
getlinknode	Src/linklist.c:210
getlogtime	Src/Modules/watch.c:161
getmatch	Src/glob.c:2710
getmatcharr	Src/glob.c:2727
getmatchlist	Src/glob.c:2749
getmathfunc	Src/module.c:1283
getmathparam	Src/math.c:337
getmypath	Src/init.c:909
getnameddir	Src/utils.c:1247
getnearestcolor	Src/Modules/nearcolor.c:147
getnparam	Src/params.c:3058
getnumeric	Src/Modules/files.c:708
getnumvalue	Src/params.c:2624
getoutput	Src/exec.c:4713
getoutputfile	Src/exec.c:4910
getparamnode	Src/params.c:570
getpatchars	Src/Modules/parameter.c:894
getpermtext	Src/text.c:279
getpipe	Src/exec.c:5119
getpmbuiltin	Src/Modules/parameter.c:799
getpmcommand	Src/Modules/parameter.c:213
getpmdisbuiltin	Src/Modules/parameter.c:806
getpmdisfunction	Src/Modules/parameter.c:451
getpmdisfunction_source	Src/Modules/parameter.c:600
getpmdisgalias	Src/Modules/parameter.c:1944
getpmdisralias	Src/Modules/parameter.c:1930
getpmdissalias	Src/Modules/parameter.c:1958
getpmesc	Src/Modules/hlgroup.c:141
getpmfunction	Src/Modules/parameter.c:444
getpmfunction_source	Src/Modules/parameter.c:591
getpmgalias	Src/Modules/parameter.c:1937
getpmhistory	Src/Modules/parameter.c:1156
getpmjobdir	Src/Modules/parameter.c:1457
getpmjobstate	Src/Modules/parameter.c:1385
getpmjobtext	Src/Modules/parameter.c:1277
getpmmapfile	Src/Modules/mapfile.c:217
getpmmodule	Src/Modules/parameter.c:1040
getpmnameddir	Src/Modules/parameter.c:1597
getpmoption	Src/Modules/parameter.c:988
getpmparameter	Src/Modules/parameter.c:99
getpmralias	Src/Modules/parameter.c:1923
getpmsalias	Src/Modules/parameter.c:1951
getpmsgr	Src/Modules/hlgroup.c:155
getpmsysparams	Src/Modules/system.c:873
getpmuserdir	Src/Modules/parameter.c:1646
getpmusergroups	Src/Modules/parameter.c:2102
getpmwidgets	Src/Zle/zleparameter.c:59
getposint	Src/Modules/pcre.c:312
getposint	Src/Modules/system.c:45
getprivatenode	Src/Modules/param_private.c:568
getprivatenode2	Src/Modules/param_private.c:619
getproc	Src/exec.c:5025
getptycmd	Src/Modules/zpty.c:153
getquery	Src/utils.c:3014
getrandom_buffer	Src/Modules/random.c:62
getrawseconds	Src/params.c:4615
getreal	Src/Zle/compctl.c:2132
getredirs	Src/text.c:1019
getrestchar	Src/Zle/zle_main.c:990
getrestchar_keybuf	Src/Zle/zle_keymap.c:1504
getreswords	Src/Modules/parameter.c:859
getshfunc	Src/utils.c:3998
getshfuncfile	Src/hashtable.c:1059
getsigidx	Src/jobs.c:3047
getsigname	Src/jobs.c:3087
getsparam	Src/params.c:3076
getsparam_u	Src/params.c:3088
getstat	Src/cond.c:452
getstrvalue	Src/params.c:2335
getsubsargs	Src/hist.c:518
gettempfile	Src/utils.c:2231
gettempname	Src/utils.c:2178
gettermcap	Src/Modules/termcap.c:144
getterminfo	Src/Modules/terminfo.c:135
gettext2	Src/text.c:415
gettimeofday	Src/compat.c:86
gettok	Src/lex.c:614
gettokstr	Src/lex.c:937
gettrapnode	Src/jobs.c:3115
gettygrp	Src/utils.c:4815
gettyinfo	Src/utils.c:1746
getvalue	Src/params.c:2173
getvaluearr	Src/params.c:710
getvirange	Src/Zle/zle_vi.c:172
getvisrchstr	Src/Zle/zle_hist.c:1814
getzlequery	Src/Zle/zle_utils.c:1197
gidgetfn	Src/params.c:4731
gidsetfn	Src/params.c:4740
glob_exec_string	Src/glob.c:1085
globlist	Src/subst.c:489
gmatchcmp	Src/glob.c:936
gosmacstransposechars	Src/Zle/zle_misc.c:274
gotword	Src/lex.c:1882
handle_color	Src/Zle/termquery.c:438
handle_digits	Src/Modules/zselect.c:40
handle_paste	Src/Zle/termquery.c:595
handle_query	Src/Zle/termquery.c:474
handle_sub	Src/jobs.c:274
handlefeatures	Src/module.c:3388
handlefeep	Src/Zle/zle_utils.c:1405
handleprefixes	Src/Zle/zle_main.c:1618
handlesuffix	Src/Zle/zle_utils.c:1415
handletrap	Src/signals.c:972
handleundo	Src/Zle/zle_utils.c:1488
has_real_token	Src/Zle/zle_tricky.c:1059
has_token	Src/utils.c:2282
hasbraces	Src/glob.c:2042
hasbrpsfx	Src/Zle/compresult.c:685
hashcmd	Src/exec.c:1010
hashdir	Src/hashtable.c:634
hasher	Src/hashtable.c:86
hashgetfn	Src/params.c:4084
hashsetfn	Src/params.c:4093
hasprocs	Src/jobs.c:243
hasspecial	Src/utils.c:6072
haswilds	Src/pattern.c:4306
havefiles	Src/jobs.c:1605
hbegin	Src/hist.c:1110
hcalloc	Src/mem.c:946
hcomsearch	Src/hist.c:1860
hconsearch	Src/hist.c:1836
hdynread2	Src/hist.c:2590
hend	Src/hist.c:1474
herrflush	Src/hist.c:477
hgetline	Src/hist.c:1769
hist_context_restore	Src/hist.c:296
hist_context_save	Src/hist.c:248
hist_in_word	Src/hist.c:339
hist_is_in_word	Src/hist.c:349
histbackword	Src/hist.c:1711
histcharsgetfn	Src/params.c:5064
histcharssetfn	Src/params.c:5079
histfileIsLocked	Src/hist.c:3350
histhasher	Src/hashtable.c:1365
historybeginningsearchbackward	Src/Zle/zle_hist.c:2039
historybeginningsearchforward	Src/Zle/zle_hist.c:2085
historyincrementalpatternsearchbackward	Src/Zle/zle_hist.c:936
historyincrementalpatternsearchforward	Src/Zle/zle_hist.c:943
historyincrementalsearchbackward	Src/Zle/zle_hist.c:922
historyincrementalsearchforward	Src/Zle/zle_hist.c:929
historysearchbackward	Src/Zle/zle_hist.c:457
historysearchforward	Src/Zle/zle_hist.c:516
histreduceblanks	Src/hist.c:1199
histremovedups	Src/hist.c:1254
histsizegetfn	Src/params.c:4965
histsizesetfn	Src/params.c:4974
histsplitwords	Src/hist.c:3650
histstrcmp	Src/hashtable.c:1396
histsubchar	Src/hist.c:595
histwgetfn	Src/Modules/parameter.c:1217
hlinklist2array	Src/linklist.c:423
hmkarray	Src/utils.c:4094
hnamcmp	Src/hashtable.c:341
holdintr	Src/signals.c:139
homegetfn	Src/params.c:5109
homesetfn	Src/params.c:5118
hpux_dlsym	Src/module.c:1530
hrealloc	Src/mem.c:687
hwget	Src/hist.c:1721
hwrep	Src/hist.c:1748
iaddtoline	Src/hist.c:397
ifsgetfn	Src/params.c:4784
ifssetfn	Src/params.c:4793
igetmatch	Src/glob.c:2832
igetmatch	Src/glob.c:3245
ignore_prefix	Src/Zle/complete.c:864
ignore_suffix	Src/Zle/complete.c:888
ihgetc	Src/hist.c:418
ihungetc	Src/hist.c:989
ihwabort	Src/hist.c:1675
ihwaddc	Src/hist.c:357
ihwbegin	Src/hist.c:1656
ihwend	Src/hist.c:1686
iincchar	Src/glob.c:2821
ilistmatches	Src/Zle/compresult.c:2284
impl	Src/hashtable.c:53
inccs	Src/Zle/zle_move.c:122
incpos	Src/Zle/zle_move.c:143
incrdumpcount	Src/parse.c:3970
incrdumpcount	Src/parse.c:4021
inerrflush	Src/input.c:665
infernexthist	Src/Zle/zle_hist.c:1741
infernexthistory	Src/Zle/zle_hist.c:1772
ingetc	Src/input.c:318
ingetptr	Src/input.c:817
init_bltinmods	Src/init.c:1703
init_builtins	Src/builtin.c:212
init_dirsav	Src/utils.c:7381
init_eprog	Src/parse.c:3069
init_io	Src/init.c:577
init_jobs	Src/jobs.c:2164
init_keymaps	Src/Zle/zle_keymap.c:1224
init_misc	Src/init.c:1524
init_parse	Src/parse.c:509
init_parse_status	Src/parse.c:491
init_shout	Src/init.c:712
init_signals	Src/init.c:1394
init_term	Src/init.c:771
init_thingies	Src/Zle/zle_thingy.c:1022
inithist	Src/hist.c:2613
initiscol	Src/Zle/complist.c:618
initjob	Src/jobs.c:1862
initlextabs	Src/lex.c:410
initmodifier	Src/Zle/zle_main.c:1604
initnewjob	Src/jobs.c:1843
inittyptab	Src/utils.c:4155
initundo	Src/Zle/zle_utils.c:1446
inpop	Src/input.c:785
inpopalias	Src/input.c:804
inpoptop	Src/input.c:736
inpush	Src/input.c:675
input_hasalias	Src/input.c:831
inputline	Src/input.c:366
inputsetline	Src/input.c:510
insert	Src/glob.c:346
insert_glob_match	Src/glob.c:1125
insertlastword	Src/Zle/zle_hist.c:612
insertlinklist	Src/linklist.c:190
insertlinknode	Src/linklist.c:133
install_handler	Src/signals.c:100
installemulation	Src/options.c:523
instmatch	Src/Zle/compresult.c:578
inststrlen	Src/Zle/zle_tricky.c:2231
intgetfn	Src/params.c:3993
intr	Src/signals.c:118
intsecondsgetfn	Src/params.c:4561
intsecondssetfn	Src/params.c:4575
intsetfn	Src/params.c:4002
intvargetfn	Src/params.c:4202
intvarsetfn	Src/params.c:4213
inungetc	Src/input.c:546
invalidate_list	Src/Zle/compresult.c:2334
iprintm	Src/Zle/compresult.c:2241
